application_id,school_id,programme_level,tuition_amount,household_income_monthly,number_of_dependents,orphan_status,disability_status,sponsor_type,has_other_scholarship,employment_status,cgpa,academic_standing,years_remaining,state_of_origin,socioeconomic_index,income_bracket,tuition_income_ratio
APP_000207,UNI_013,ND,259577,224543,5,0,0,Parent,0,Full-time,3.35,Good,1,Lagos,0.74,Upper-Middle,1.16
APP_000208,UNI_007,BSc,333477,312173,5,0,0,Guardian,0,Unemployed,2.13,Good,3,Oyo,0.35,High,1.07
APP_000209,UNI_027,ND,137899,308729,3,0,0,None,0,Unemployed,4.1,Good,3,Borno,0.87,High,0.45
APP_000210,UNI_019,BSc,293854,78271,7,0,1,None,0,Unemployed,1.9,Good,3,Kaduna,0.7,Lower-Middle,3.75
APP_000211,UNI_022,HND,364745,174970,6,0,0,None,0,Part-time,4.0,Good,3,Oyo,0.8,Upper-Middle,2.08
APP_000212,UNI_028,BSc,221749,305593,7,0,0,None,0,Unemployed,1.83,Good,4,Benue,0.58,High,0.73
APP_000213,UNI_002,ND,340321,55308,6,0,0,None,0,Unemployed,2.96,Good,3,Abuja,0.59,Low,6.15
APP_000214,UNI_010,BSc,298930,339319,4,0,0,None,0,Unemployed,3.81,Good,2,Nasarawa,0.88,High,0.88
APP_000215,UNI_013,BSc,203355,311203,0,0,0,Guardian,0,Part-time,2.03,Good,3,Osun,0.28,High,0.65
APP_000216,UNI_030,HND,433594,176520,3,0,0,None,0,Unemployed,3.98,Probation,3,Enugu,0.61,Upper-Middle,2.46
APP_000217,UNI_025,ND,244364,154058,5,0,0,Parent,0,Part-time,4.65,Good,1,Abuja,0.25,Upper-Middle,1.59
APP_000218,UNI_021,ND,208424,273981,7,0,0,Parent,0,Unemployed,2.73,Good,2,Enugu,0.89,High,0.76
APP_000219,UNI_006,BSc,205451,72934,7,0,0,None,0,Part-time,1.5,Good,1,Ekiti,0.64,Lower-Middle,2.82
APP_000220,UNI_028,BSc,408241,157557,7,0,0,None,0,Part-time,3.07,Good,2,Oyo,0.26,Upper-Middle,2.59
APP_000221,UNI_028,BSc,284775,247112,5,0,0,None,0,Unemployed,4.48,Good,4,Borno,0.4,Upper-Middle,1.15
APP_000222,UNI_012,ND,227256,275920,7,0,0,None,0,Unemployed,3.69,Good,4,Abuja,0.82,High,0.82
APP_000223,UNI_012,BSc,300408,138156,5,0,0,Guardian,0,Part-time,3.82,Good,4,Benue,0.26,Upper-Middle,2.17
APP_000224,UNI_020,BSc,408885,293916,7,0,0,Guardian,0,Full-time,4.12,Good,3,Kano,0.39,High,1.39
APP_000225,UNI_030,BSc,141377,163603,5,0,0,Guardian,0,Part-time,4.5,Good,2,Ekiti,0.55,Upper-Middle,0.86
APP_000226,UNI_030,BSc,125161,77564,1,1,0,Guardian,0,Part-time,1.91,Good,4,Kogi,0.89,Lower-Middle,1.61
APP_000227,UNI_011,ND,246078,271035,5,0,0,None,0,Unemployed,3.45,Good,2,Enugu,0.35,High,0.91
APP_000228,UNI_026,ND,228616,58635,5,0,0,Parent,0,Unemployed,4.44,Good,4,Oyo,0.75,Low,3.9
APP_000229,UNI_023,ND,92987,173972,1,0,0,Parent,0,Part-time,4.06,Good,1,Plateau,0.44,Upper-Middle,0.53
APP_000230,UNI_028,HND,85239,57394,4,0,0,Guardian,0,Unemployed,2.32,Good,4,Anambra,0.21,Low,1.49
APP_000231,UNI_025,ND,124785,55030,6,0,0,None,0,Unemployed,4.39,Good,1,Enugu,0.75,Low,2.27
APP_000232,UNI_007,HND,103358,166631,2,0,0,Parent,0,Unemployed,2.47,Probation,3,Anambra,0.54,Upper-Middle,0.62
APP_000233,UNI_030,BSc,267522,228920,5,0,0,None,0,Full-time,2.86,Good,1,Kano,0.54,Upper-Middle,1.17
APP_000234,UNI_001,MSc,299592,280706,6,0,0,None,0,Full-time,2.11,Probation,2,Benue,0.67,High,1.07
APP_000235,UNI_001,BSc,239500,143652,5,0,0,Parent,0,Unemployed,4.42,Good,1,Kano,0.66,Upper-Middle,1.67
APP_000236,UNI_025,BSc,89096,199453,3,0,0,None,0,Unemployed,1.81,Good,4,Ekiti,0.66,Upper-Middle,0.45
APP_000237,UNI_027,BSc,127582,224819,0,1,0,Parent,1,Part-time,4.78,Good,2,Ekiti,0.43,Upper-Middle,0.57
APP_000238,UNI_030,ND,268467,33515,3,0,0,Parent,0,Unemployed,2.58,Good,4,Borno,0.61,Low,8.01
APP_000239,UNI_025,BSc,181494,167407,7,0,0,None,0,Unemployed,3.85,Good,1,Lagos,0.81,Upper-Middle,1.08
APP_000240,UNI_020,HND,411628,78724,5,0,0,None,0,Unemployed,1.92,Good,3,Ekiti,0.83,Lower-Middle,5.23
APP_000241,UNI_013,BSc,343431,284319,7,0,0,Guardian,0,Unemployed,3.11,Good,4,Nasarawa,0.48,High,1.21
APP_000242,UNI_009,HND,265582,22405,4,0,0,Parent,0,Part-time,1.63,Good,3,Anambra,0.36,Low,11.85
APP_000243,UNI_003,MSc,103902,72515,3,0,0,Parent,0,Unemployed,4.4,Good,2,Kano,0.25,Lower-Middle,1.43
APP_000244,UNI_007,HND,398332,27341,4,0,0,Guardian,0,Unemployed,2.97,Good,1,Kaduna,0.8,Low,14.57
APP_000245,UNI_006,HND,423348,175356,4,0,0,None,1,Unemployed,3.95,Good,1,Kogi,0.32,Upper-Middle,2.41
APP_000246,UNI_008,MSc,212844,179074,5,0,0,None,0,Unemployed,4.45,Good,1,Ondo,0.42,Upper-Middle,1.19
APP_000247,UNI_027,ND,264126,242064,4,0,0,None,0,Unemployed,1.73,Good,4,Lagos,0.77,Upper-Middle,1.09
APP_000248,UNI_009,BSc,206800,111796,3,1,0,Parent,1,Unemployed,3.19,Good,4,Rivers,0.75,Lower-Middle,1.85
APP_000249,UNI_030,BSc,315576,101499,1,0,0,Parent,0,Part-time,2.13,Good,4,Lagos,0.5,Lower-Middle,3.11
APP_000250,UNI_005,BSc,400437,170013,0,0,0,None,0,Unemployed,1.73,Good,2,Kogi,0.69,Upper-Middle,2.36
APP_000251,UNI_001,MSc,87213,300570,4,0,0,None,0,Unemployed,3.55,Good,3,Nasarawa,0.37,High,0.29
APP_000252,UNI_019,MSc,357085,217386,6,0,0,Parent,0,Unemployed,1.88,Good,3,Abuja,0.85,Upper-Middle,1.64
APP_000253,UNI_010,ND,438025,55927,5,0,0,Parent,0,Full-time,3.12,Good,1,Kaduna,0.87,Low,7.83
APP_000254,UNI_012,BSc,106855,26395,2,0,0,Guardian,0,Unemployed,2.15,Good,4,Lagos,0.86,Low,4.05
APP_000255,UNI_024,BSc,81046,251122,4,0,0,None,0,Part-time,2.15,Good,2,Kaduna,0.64,High,0.32
APP_000256,UNI_015,BSc,357053,157046,6,0,0,Parent,0,Full-time,3.23,Good,1,Borno,0.25,Upper-Middle,2.27
APP_000257,UNI_027,ND,290186,287294,7,0,0,Parent,0,Part-time,3.33,Good,2,Oyo,0.63,High,1.01
APP_000258,UNI_022,BSc,174135,97668,3,0,0,Guardian,1,Full-time,1.51,Good,2,Anambra,0.5,Lower-Middle,1.78
APP_000259,UNI_024,MSc,151255,69572,4,0,0,None,0,Part-time,3.15,Good,1,Enugu,0.48,Lower-Middle,2.17
APP_000260,UNI_009,MSc,292568,193883,2,0,0,None,0,Part-time,3.71,Good,4,Benue,0.22,Upper-Middle,1.51
APP_000261,UNI_020,BSc,300214,104028,6,0,0,None,0,Unemployed,3.74,Probation,2,Benue,0.81,Lower-Middle,2.89
APP_000262,UNI_017,ND,326936,254050,1,0,0,Parent,0,Unemployed,4.3,Good,1,Benue,0.8,High,1.29
APP_000263,UNI_030,BSc,315787,74497,3,0,0,Parent,1,Full-time,4.45,Good,2,Rivers,0.43,Lower-Middle,4.24
APP_000264,UNI_017,BSc,448522,122300,3,0,0,Parent,0,Unemployed,3.56,Good,3,Borno,0.88,Upper-Middle,3.67
APP_000265,UNI_026,BSc,352496,42466,5,0,0,None,0,Full-time,3.09,Good,2,Enugu,0.3,Low,8.3
APP_000266,UNI_020,BSc,438565,29550,3,0,1,Parent,0,Unemployed,2.17,Good,1,Rivers,0.78,Low,14.84
APP_000267,UNI_012,ND,422683,335206,2,0,0,None,0,Unemployed,1.92,Good,1,Enugu,0.64,High,1.26
APP_000268,UNI_030,BSc,351367,55394,6,0,0,Guardian,0,Part-time,3.51,Good,1,Benue,0.54,Low,6.34
APP_000269,UNI_007,BSc,329048,212622,3,0,0,Parent,0,Unemployed,4.62,Probation,4,Abuja,0.87,Upper-Middle,1.55
APP_000270,UNI_002,MSc,420398,160559,1,0,0,Parent,0,Part-time,2.42,Good,4,Lagos,0.61,Upper-Middle,2.62
APP_000271,UNI_003,BSc,408995,75084,0,0,0,Parent,0,Unemployed,1.83,Good,2,Lagos,0.78,Lower-Middle,5.45
APP_000272,UNI_017,HND,130044,182003,0,0,0,None,0,Full-time,2.9,Good,3,Nasarawa,0.36,Upper-Middle,0.71
APP_000273,UNI_005,BSc,432362,99220,4,0,0,Parent,0,Part-time,1.5,Good,2,Enugu,0.22,Lower-Middle,4.36
APP_000274,UNI_017,ND,165000,243356,0,0,0,None,0,Unemployed,3.33,Good,2,Kogi,0.35,Upper-Middle,0.68
APP_000275,UNI_024,MSc,449384,31366,2,0,0,Parent,0,Unemployed,1.66,Probation,2,Abuja,0.89,Low,14.33
APP_000276,UNI_017,BSc,283074,269824,0,0,0,Parent,0,Unemployed,4.57,Good,3,Enugu,0.59,High,1.05
APP_000277,UNI_027,BSc,373172,140525,2,0,0,None,0,Full-time,4.37,Good,4,Oyo,0.79,Upper-Middle,2.66
APP_000278,UNI_017,BSc,390097,182935,2,0,0,Parent,0,Unemployed,1.88,Good,2,Ondo,0.68,Upper-Middle,2.13
APP_000279,UNI_002,BSc,137965,179401,4,0,0,None,0,Unemployed,1.98,Good,2,Ondo,0.31,Upper-Middle,0.77
APP_000280,UNI_002,BSc,314466,83818,0,0,0,None,0,Full-time,4.65,Good,3,Osun,0.28,Lower-Middle,3.75
APP_000281,UNI_028,BSc,149776,243133,4,0,0,Guardian,0,Full-time,4.18,Good,2,Ondo,0.54,Upper-Middle,0.62
APP_000282,UNI_022,HND,373603,252756,3,0,0,Parent,0,Part-time,4.61,Good,2,Kaduna,0.86,High,1.48
APP_000283,UNI_023,HND,170932,255065,7,0,0,Parent,0,Part-time,2.6,Good,4,Benue,0.29,High,0.67
APP_000284,UNI_005,ND,424475,192443,1,0,0,Parent,0,Unemployed,1.87,Good,2,Abuja,0.55,Upper-Middle,2.21
APP_000285,UNI_001,BSc,235761,342469,6,0,0,Parent,1,Unemployed,3.53,Good,1,Lagos,0.73,High,0.69
APP_000286,UNI_001,ND,410126,191313,0,0,0,Parent,0,Full-time,4.69,Good,3,Rivers,0.26,Upper-Middle,2.14
APP_000287,UNI_019,BSc,256251,21676,3,0,0,None,0,Unemployed,1.93,Good,1,Kaduna,0.48,Low,11.82
APP_000288,UNI_030,BSc,194773,126094,5,0,0,Parent,0,Unemployed,4.2,Good,3,Oyo,0.58,Upper-Middle,1.54
APP_000289,UNI_002,BSc,382661,46222,6,0,1,Parent,1,Unemployed,2.69,Good,2,Plateau,0.28,Low,8.28
APP_000290,UNI_021,BSc,411822,212375,6,0,0,Guardian,0,Unemployed,1.88,Good,3,Ondo,0.66,Upper-Middle,1.94
APP_000291,UNI_012,BSc,292678,295520,6,0,0,None,0,Part-time,3.01,Good,2,Kano,0.72,High,0.99
APP_000292,UNI_026,ND,414767,29431,3,0,0,None,0,Unemployed,3.11,Good,4,Borno,0.65,Low,14.09
APP_000293,UNI_006,BSc,292243,315514,4,0,0,Guardian,0,Part-time,1.53,Good,1,Enugu,0.25,High,0.93
APP_000294,UNI_023,BSc,439553,153009,4,0,0,Parent,0,Part-time,3.07,Good,2,Borno,0.2,Upper-Middle,2.87
APP_000295,UNI_004,HND,390719,245863,6,0,0,Guardian,0,Part-time,3.64,Good,4,Rivers,0.76,Upper-Middle,1.59
APP_000296,UNI_023,BSc,387183,21067,6,0,0,Parent,0,Unemployed,4.02,Good,2,Abuja,0.54,Low,18.38
APP_000297,UNI_011,BSc,261027,98937,1,0,1,Parent,1,Unemployed,1.83,Good,1,Nasarawa,0.6,Lower-Middle,2.64
APP_000298,UNI_024,BSc,160260,123556,1,0,0,None,0,Unemployed,4.39,Probation,3,Kogi,0.83,Upper-Middle,1.3
APP_000299,UNI_027,HND,135871,206087,6,0,0,None,0,Part-time,2.05,Probation,1,Abuja,0.59,Upper-Middle,0.66
APP_000300,UNI_017,BSc,271750,111396,1,0,0,Parent,1,Unemployed,3.67,Good,4,Oyo,0.38,Lower-Middle,2.44
APP_000301,UNI_006,HND,200773,336798,7,0,0,None,0,Unemployed,3.32,Good,3,Kano,0.51,High,0.6
APP_000302,UNI_024,ND,140693,203406,6,0,0,Parent,0,Unemployed,4.4,Good,3,Osun,0.54,Upper-Middle,0.69
APP_000303,UNI_005,MSc,373577,236739,1,0,0,Parent,0,Unemployed,1.63,Good,2,Abuja,0.68,Upper-Middle,1.58
APP_000304,UNI_020,BSc,154797,156268,6,0,0,None,0,Part-time,2.13,Good,1,Rivers,0.45,Upper-Middle,0.99
APP_000305,UNI_002,BSc,290087,210672,4,0,0,None,0,Unemployed,1.9,Good,4,Anambra,0.79,Upper-Middle,1.38
APP_000306,UNI_006,ND,357948,238124,7,0,0,Guardian,0,Unemployed,2.58,Good,3,Oyo,0.58,Upper-Middle,1.5
APP_000307,UNI_022,BSc,303853,230489,2,0,0,None,0,Unemployed,2.62,Good,1,Kano,0.58,Upper-Middle,1.32
APP_000308,UNI_011,BSc,387245,312737,4,0,0,Parent,0,Full-time,1.79,Good,1,Nasarawa,0.73,High,1.24
APP_000309,UNI_016,HND,271187,347203,2,0,0,Parent,0,Part-time,3.2,Probation,1,Plateau,0.26,High,0.78
APP_000310,UNI_016,BSc,158363,127041,4,0,0,None,1,Unemployed,1.88,Good,1,Rivers,0.82,Upper-Middle,1.25
APP_000311,UNI_001,ND,187904,221867,5,0,0,Parent,1,Unemployed,1.75,Probation,2,Kogi,0.34,Upper-Middle,0.85
APP_000312,UNI_009,BSc,386844,241458,4,0,0,Parent,0,Part-time,1.61,Good,2,Ondo,0.43,Upper-Middle,1.6
APP_000313,UNI_028,BSc,194952,326545,7,0,0,None,0,Unemployed,4.57,Good,4,Kaduna,0.26,High,0.6
APP_000314,UNI_027,HND,419720,313737,7,0,0,Guardian,0,Part-time,2.81,Good,4,Kogi,0.53,High,1.34
APP_000315,UNI_006,HND,99477,113220,1,0,0,Parent,0,Part-time,2.44,Good,4,Osun,0.44,Lower-Middle,0.88
APP_000316,UNI_016,HND,358271,55690,2,0,0,Parent,0,Unemployed,3.09,Good,2,Anambra,0.35,Low,6.43
APP_000317,UNI_029,ND,297790,115360,3,0,0,Parent,0,Unemployed,2.02,Good,3,Lagos,0.32,Lower-Middle,2.58
APP_000318,UNI_003,BSc,106049,88923,5,0,0,None,0,Unemployed,2.84,Good,1,Lagos,0.3,Lower-Middle,1.19
APP_000319,UNI_020,BSc,92473,41826,3,0,0,None,0,Full-time,2.13,Good,2,Nasarawa,0.24,Low,2.21
APP_000320,UNI_028,ND,293317,165625,5,0,0,None,0,Part-time,2.5,Good,2,Plateau,0.35,Upper-Middle,1.77
APP_000321,UNI_027,ND,310582,259438,3,0,0,None,0,Full-time,4.55,Good,2,Borno,0.2,High,1.2
APP_000322,UNI_004,BSc,403980,335309,1,1,0,None,0,Unemployed,1.99,Good,4,Enugu,0.26,High,1.2
APP_000323,UNI_019,BSc,384608,271127,3,0,0,None,0,Unemployed,3.06,Good,4,Borno,0.88,High,1.42
APP_000324,UNI_026,HND,93714,339598,6,0,0,None,0,Part-time,3.68,Good,4,Ekiti,0.48,High,0.28
APP_000325,UNI_003,HND,403022,289103,4,0,0,None,1,Unemployed,4.53,Good,3,Rivers,0.84,High,1.39
APP_000326,UNI_019,BSc,439625,324859,7,0,0,Parent,1,Part-time,4.55,Good,1,Ekiti,0.48,High,1.35
APP_000327,UNI_020,HND,292875,160631,1,0,0,None,0,Unemployed,2.32,Good,1,Kano,0.75,Upper-Middle,1.82
APP_000328,UNI_007,ND,383658,52252,6,0,0,Parent,1,Full-time,4.61,Good,2,Kogi,0.69,Low,7.34
APP_000329,UNI_020,BSc,176988,308248,3,0,0,Parent,0,Unemployed,2.59,Good,1,Benue,0.31,High,0.57
APP_000330,UNI_009,BSc,347280,85669,1,0,0,Parent,0,Unemployed,4.45,Good,3,Abuja,0.53,Lower-Middle,4.05
APP_000331,UNI_001,BSc,178115,157679,4,1,0,Parent,0,Full-time,1.81,Good,2,Osun,0.29,Upper-Middle,1.13
APP_000332,UNI_008,BSc,111516,96639,1,0,0,Guardian,0,Part-time,2.15,Good,1,Lagos,0.48,Lower-Middle,1.15
APP_000333,UNI_007,BSc,419126,325117,3,0,0,Parent,0,Unemployed,1.76,Good,4,Osun,0.4,High,1.29
APP_000334,UNI_018,HND,125099,146142,1,0,1,None,0,Unemployed,2.49,Good,3,Kano,0.63,Upper-Middle,0.86
APP_000335,UNI_008,BSc,432204,119364,5,0,0,Parent,0,Full-time,4.38,Good,4,Oyo,0.72,Lower-Middle,3.62
APP_000336,UNI_001,ND,93188,210923,0,0,0,Parent,0,Unemployed,2.03,Good,2,Osun,0.84,Upper-Middle,0.44
APP_000337,UNI_011,ND,317445,338680,7,0,0,Parent,0,Full-time,2.24,Good,4,Lagos,0.23,High,0.94
APP_000338,UNI_028,BSc,191073,99584,3,0,1,Parent,0,Unemployed,2.21,Good,4,Abuja,0.72,Lower-Middle,1.92
APP_000339,UNI_025,BSc,393332,169642,4,0,0,Parent,0,Part-time,2.41,Good,1,Kogi,0.29,Upper-Middle,2.32
APP_000340,UNI_025,MSc,85560,187010,2,0,0,None,1,Unemployed,1.56,Good,3,Ondo,0.81,Upper-Middle,0.46
APP_000341,UNI_018,BSc,188763,117216,1,1,0,Guardian,1,Full-time,2.9,Probation,1,Kano,0.65,Lower-Middle,1.61
APP_000342,UNI_023,HND,380226,277287,5,0,0,Parent,0,Unemployed,4.72,Good,3,Ondo,0.83,High,1.37
APP_000343,UNI_030,ND,295448,280474,1,0,0,Parent,0,Part-time,2.98,Good,2,Abuja,0.29,High,1.05
APP_000344,UNI_010,BSc,121430,232911,7,0,0,Guardian,0,Unemployed,4.18,Good,2,Enugu,0.54,Upper-Middle,0.52
APP_000345,UNI_003,BSc,120397,234156,3,0,0,Parent,0,Unemployed,3.39,Probation,1,Nasarawa,0.54,Upper-Middle,0.51
APP_000346,UNI_007,BSc,287932,65820,5,0,0,Parent,0,Part-time,1.55,Good,4,Plateau,0.72,Lower-Middle,4.37
APP_000347,UNI_028,BSc,209189,118235,3,0,0,Guardian,0,Unemployed,3.43,Good,2,Kano,0.88,Lower-Middle,1.77
APP_000348,UNI_016,BSc,105247,245328,0,0,0,Parent,0,Part-time,4.62,Good,3,Nasarawa,0.21,Upper-Middle,0.43
APP_000349,UNI_026,BSc,231015,184290,4,0,0,Parent,0,Unemployed,3.33,Good,3,Rivers,0.66,Upper-Middle,1.25
APP_000350,UNI_016,ND,250532,29990,7,0,0,Guardian,0,Unemployed,3.24,Probation,4,Rivers,0.23,Low,8.35
APP_000351,UNI_025,BSc,121986,32778,5,0,0,None,0,Unemployed,3.71,Probation,2,Kogi,0.5,Low,3.72
APP_000352,UNI_020,BSc,386658,107448,5,0,0,Parent,1,Unemployed,4.37,Good,4,Nasarawa,0.79,Lower-Middle,3.6
APP_000353,UNI_028,HND,291980,202678,1,0,0,None,0,Unemployed,3.36,Good,2,Nasarawa,0.59,Upper-Middle,1.44
APP_000354,UNI_017,BSc,147008,112334,1,0,0,Parent,0,Unemployed,2.84,Good,3,Oyo,0.79,Lower-Middle,1.31
APP_000355,UNI_002,HND,238027,95012,7,0,0,None,0,Unemployed,1.62,Probation,3,Borno,0.65,Lower-Middle,2.51
APP_000356,UNI_001,MSc,389511,79871,2,0,0,Parent,0,Unemployed,1.87,Probation,3,Kano,0.83,Lower-Middle,4.88
APP_000357,UNI_016,ND,150408,136445,6,0,1,None,0,Unemployed,3.64,Good,4,Lagos,0.75,Upper-Middle,1.1
APP_000358,UNI_030,BSc,304155,233214,5,0,0,None,0,Part-time,3.54,Good,1,Borno,0.71,Upper-Middle,1.3
APP_000359,UNI_012,HND,385485,240028,1,0,0,Guardian,0,Unemployed,2.29,Probation,1,Ondo,0.72,Upper-Middle,1.61
APP_000360,UNI_005,BSc,224763,274852,1,0,0,None,0,Unemployed,3.87,Good,1,Kano,0.6,High,0.82
APP_000361,UNI_005,HND,346897,311734,6,0,0,None,0,Unemployed,2.42,Good,3,Benue,0.79,High,1.11
APP_000362,UNI_027,HND,81833,87145,0,0,0,None,0,Unemployed,2.51,Good,2,Nasarawa,0.53,Lower-Middle,0.94
APP_000363,UNI_023,BSc,315304,178938,2,0,0,Parent,0,Part-time,1.7,Good,4,Anambra,0.25,Upper-Middle,1.76
APP_000364,UNI_009,MSc,350789,141909,7,0,0,Parent,0,Unemployed,3.32,Good,3,Lagos,0.72,Upper-Middle,2.47
APP_000365,UNI_009,HND,316192,316135,6,1,0,Guardian,1,Unemployed,2.45,Good,1,Ondo,0.72,High,1.0
APP_000366,UNI_003,ND,438121,21907,7,0,0,None,0,Unemployed,4.2,Good,1,Borno,0.29,Low,20.0
APP_000367,UNI_019,BSc,120024,231586,1,0,0,Parent,0,Part-time,4.14,Good,2,Oyo,0.37,Upper-Middle,0.52
APP_000368,UNI_016,BSc,328140,261537,7,0,0,Parent,0,Unemployed,1.92,Good,4,Osun,0.37,High,1.25
APP_000369,UNI_016,MSc,188853,337744,1,0,0,Parent,0,Unemployed,2.03,Good,3,Kogi,0.61,High,0.56
APP_000370,UNI_003,ND,291670,263439,4,0,0,Parent,0,Unemployed,2.56,Good,1,Kogi,0.59,High,1.11
APP_000371,UNI_020,BSc,220707,340756,5,0,0,Parent,0,Unemployed,3.42,Good,3,Anambra,0.28,High,0.65
APP_000372,UNI_024,HND,231136,319849,1,0,0,None,0,Part-time,2.63,Good,4,Ondo,0.51,High,0.72
APP_000373,UNI_022,HND,89940,299759,0,0,0,None,0,Part-time,2.66,Good,2,Ekiti,0.22,High,0.3
APP_000374,UNI_024,BSc,377313,261636,1,0,0,Parent,0,Unemployed,1.96,Good,2,Plateau,0.31,High,1.44
APP_000375,UNI_001,BSc,420791,95475,5,0,0,Parent,0,Unemployed,2.61,Good,2,Oyo,0.25,Lower-Middle,4.41
APP_000376,UNI_024,BSc,320739,115490,1,0,0,Parent,0,Unemployed,3.05,Good,3,Rivers,0.55,Lower-Middle,2.78
APP_000377,UNI_020,HND,125200,281499,6,0,0,Parent,0,Full-time,4.75,Good,3,Rivers,0.24,High,0.44
APP_000378,UNI_011,BSc,267401,348417,3,0,0,Parent,0,Unemployed,4.27,Good,2,Nasarawa,0.87,High,0.77
APP_000379,UNI_017,BSc,240811,106356,1,0,0,Parent,0,Part-time,4.12,Good,3,Kaduna,0.64,Lower-Middle,2.26
APP_000380,UNI_008,MSc,319354,268739,2,0,0,None,1,Unemployed,3.35,Good,2,Kogi,0.74,High,1.19
APP_000381,UNI_004,HND,228865,330847,5,0,0,Parent,1,Unemployed,2.69,Good,4,Enugu,0.49,High,0.69
APP_000382,UNI_006,HND,163682,128447,7,0,0,None,0,Full-time,4.33,Probation,3,Nasarawa,0.86,Upper-Middle,1.27
APP_000383,UNI_008,BSc,113677,210197,5,0,0,Parent,0,Unemployed,2.65,Good,3,Kaduna,0.74,Upper-Middle,0.54
APP_000384,UNI_020,BSc,365166,200753,3,0,0,Parent,0,Part-time,3.46,Good,2,Rivers,0.42,Upper-Middle,1.82
APP_000385,UNI_030,HND,238337,228929,2,0,0,Parent,0,Full-time,2.35,Good,2,Kogi,0.28,Upper-Middle,1.04
APP_000386,UNI_003,MSc,80530,52567,2,0,0,Parent,0,Unemployed,4.06,Good,2,Nasarawa,0.52,Low,1.53
APP_000387,UNI_016,HND,351695,272901,5,0,0,None,0,Unemployed,3.2,Good,3,Nasarawa,0.59,High,1.29
APP_000388,UNI_030,BSc,370538,24418,0,1,0,None,0,Unemployed,4.45,Good,2,Benue,0.57,Low,15.17
APP_000389,UNI_025,ND,122987,324308,7,0,1,None,1,Part-time,3.38,Good,1,Abuja,0.86,High,0.38
APP_000390,UNI_003,BSc,410240,21986,1,0,0,None,0,Full-time,2.04,Probation,3,Enugu,0.69,Low,18.66
APP_000391,UNI_025,MSc,426241,249722,2,0,0,Parent,0,Part-time,4.78,Good,3,Anambra,0.53,Upper-Middle,1.71
APP_000392,UNI_029,HND,412783,58593,1,0,0,Guardian,0,Unemployed,3.16,Good,2,Ekiti,0.7,Low,7.04
APP_000393,UNI_018,MSc,318841,316127,7,0,0,None,0,Unemployed,2.33,Good,3,Lagos,0.44,High,1.01
APP_000394,UNI_014,BSc,82781,132194,1,1,0,None,0,Part-time,2.59,Good,3,Anambra,0.76,Upper-Middle,0.63
APP_000395,UNI_018,MSc,97330,145605,7,0,0,Guardian,1,Part-time,1.9,Good,3,Osun,0.82,Upper-Middle,0.67
APP_000396,UNI_002,BSc,347401,329031,6,0,0,Parent,0,Unemployed,1.74,Good,1,Ondo,0.86,High,1.06
APP_000397,UNI_022,HND,138642,293387,0,0,0,Parent,0,Unemployed,2.99,Good,1,Benue,0.22,High,0.47
APP_000398,UNI_003,HND,265321,20132,0,0,0,Guardian,0,Full-time,4.64,Good,2,Lagos,0.4,Low,13.18
APP_000399,UNI_016,HND,393807,166628,2,0,0,Parent,0,Part-time,1.91,Good,3,Lagos,0.32,Upper-Middle,2.36
APP_000400,UNI_029,ND,114956,346541,2,0,0,Parent,0,Unemployed,4.48,Good,1,Oyo,0.67,High,0.33
APP_000401,UNI_009,ND,315439,210512,5,0,0,Parent,0,Unemployed,4.13,Probation,4,Plateau,0.38,Upper-Middle,1.5
APP_000402,UNI_004,ND,357759,29839,6,0,0,None,0,Unemployed,4.16,Good,2,Enugu,0.52,Low,11.99
APP_000403,UNI_001,BSc,343025,259459,6,0,0,Parent,0,Part-time,3.84,Good,2,Plateau,0.75,High,1.32
APP_000404,UNI_004,BSc,315975,210136,3,0,0,None,0,Unemployed,3.45,Good,4,Osun,0.8,Upper-Middle,1.5
APP_000405,UNI_001,ND,201265,262791,1,1,0,Parent,0,Unemployed,1.9,Good,2,Plateau,0.62,High,0.77
APP_000406,UNI_014,ND,429790,236994,7,0,0,None,0,Part-time,3.4,Probation,4,Plateau,0.52,Upper-Middle,1.81
APP_000407,UNI_021,BSc,207148,192150,5,0,0,Parent,0,Part-time,2.66,Good,4,Plateau,0.24,Upper-Middle,1.08
APP_000408,UNI_016,HND,379480,252279,1,0,0,Parent,0,Unemployed,1.85,Good,3,Enugu,0.72,High,1.5
APP_000409,UNI_020,ND,161850,348574,0,0,0,None,0,Unemployed,4.15,Good,2,Kano,0.7,High,0.46
APP_000410,UNI_024,HND,175654,283409,0,0,0,None,0,Part-time,3.3,Good,4,Nasarawa,0.37,High,0.62
APP_000411,UNI_008,MSc,251003,173879,6,0,0,Parent,0,Unemployed,3.96,Good,3,Borno,0.71,Upper-Middle,1.44
APP_000412,UNI_007,BSc,365110,247751,5,0,0,Parent,0,Part-time,3.08,Good,2,Plateau,0.36,Upper-Middle,1.47
APP_000413,UNI_003,BSc,91320,200586,2,0,0,Parent,0,Unemployed,3.32,Good,2,Ekiti,0.67,Upper-Middle,0.46
APP_000414,UNI_017,BSc,145125,207388,3,0,0,Parent,0,Unemployed,3.85,Good,3,Oyo,0.3,Upper-Middle,0.7
APP_000415,UNI_001,BSc,302172,84817,6,0,0,None,0,Full-time,2.31,Good,3,Enugu,0.84,Lower-Middle,3.56
